"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","I Get The Bag (feat. Migos)","Gucci Mane","5736477","1XRgIKC5TPwo7nWGyKqgG0",0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,"audio_features","spotify:track:1XRgIKC5TPwo7nWGyKqgG0","https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0","https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0",233087,4
"12","The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert","5380972","2eAZfqOm4EnOF9VvN50Tyc",0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,"audio_features","spotify:track:2eAZfqOm4EnOF9VvN50Tyc","https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc","https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc",221747,4
"13","Congratulations","Post Malone","5230222","3a1lNhkSLSkpJE4MSHpDu9",0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,"audio_features","spotify:track:3a1lNhkSLSkpJE4MSHpDu9","https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9","https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9",220293,4
"14","Sorry Not Sorry","Demi Lovato","5162372","3m660poUr1chesgkkjQM7P",0.704,0.633,11,-6.923,0,0.241,0.0214,0,0.29,0.863,144.021,"audio_features","spotify:track:3m660poUr1chesgkkjQM7P","https://api.spotify.com/v1/tracks/3m660poUr1chesgkkjQM7P","https://api.spotify.com/v1/audio-analysis/3m660poUr1chesgkkjQM7P",203760,4
"15","Plain Jane","A$AP Ferg","5145616","4dVpf9jZjcORqGTLUaeYj9",0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,"audio_features","spotify:track:4dVpf9jZjcORqGTLUaeYj9","https://api.spotify.com/v1/tracks/4dVpf9jZjcORqGTLUaeYj9","https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9",173600,4
"16","Too Good At Goodbyes - Edit","Sam Smith","5106415","0mel2N9Ws9r4yLQn5QE21Y",0.653,0.378,5,-8.273,1,0.0533,0.658,0,0.177,0.54,91.835,"audio_features","spotify:track:0mel2N9Ws9r4yLQn5QE21Y","https://api.spotify.com/v1/tracks/0mel2N9Ws9r4yLQn5QE21Y","https://api.spotify.com/v1/audio-analysis/0mel2N9Ws9r4yLQn5QE21Y",201000,4
"17","What Lovers Do (feat. SZA)","Maroon 5","4952800","4mxWSdf71VFO52qFeY0fZt",0.795,0.608,5,-5.222,0,0.0694,0.0767,2.92e-06,0.0853,0.386,110.001,"audio_features","spotify:track:4mxWSdf71VFO52qFeY0fZt","https://api.spotify.com/v1/tracks/4mxWSdf71VFO52qFeY0fZt","https://api.spotify.com/v1/audio-analysis/4mxWSdf71VFO52qFeY0fZt",199849,4
"18","Let You Down","NF","4930331","6mrKP2jyIQmM0rw6fQryjr",0.659,0.716,5,-5.673,0,0.111,0.33,0,0.173,0.437,148.015,"audio_features","spotify:track:6mrKP2jyIQmM0rw6fQryjr","https://api.spotify.com/v1/tracks/6mrKP2jyIQmM0rw6fQryjr","https://api.spotify.com/v1/audio-analysis/6mrKP2jyIQmM0rw6fQryjr",212120,4
"19","Silence","Marshmello","4906092","7vGuf3Y35N4wmASOKLUVVU",0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,"audio_features","spotify:track:7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU",180823,4
"20","Feel It Still","Portugal. The Man","4885367","6QgjcU0zLnzq5OrUoSZ3OK",0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,"audio_features","spotify:track:6QgjcU0zLnzq5OrUoSZ3OK","https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK","https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK",163253,4
"21","HUMBLE.","Kendrick Lamar","4715594","7KXjTSCq5nL1LoYtL7XAwS",0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,"audio_features","spotify:track:7KXjTSCq5nL1LoYtL7XAwS","https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS","https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS",177000,4
"22","Jocelyn Flores","XXXTENTACION","4636616","7m9OqQk4RVRkw9JJdeAw96",0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,"audio_features","spotify:track:7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96",119133,4
"23","Unforgettable","French Montana","4572998","3B54sVLJ402zGa6Xm4YGNe",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"audio_features","spotify:track:3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe",233902,4
"24","Perfect","Ed Sheeran","4571588","0tgVpDi06FyKpA1z0VMD4v",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,"audio_features","spotify:track:0tgVpDi06FyKpA1z0VMD4v","https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v","https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v",263400,3
"25","BUTTERFLY EFFECT","Travis Scott","4547585","1yxgsra98r3qAtxqiGZPiX",0.763,0.598,11,-6.865,1,0.0539,0.0714,0,0.112,0.182,140.987,"audio_features","spotify:track:1yxgsra98r3qAtxqiGZPiX","https://api.spotify.com/v1/tracks/1yxgsra98r3qAtxqiGZPiX","https://api.spotify.com/v1/audio-analysis/1yxgsra98r3qAtxqiGZPiX",190678,4
