"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"16","Young Dumb & Broke","Khalid","1460726","5Z3GHaZ6ec9bsiI5BenrbY",0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,"audio_features","spotify:track:5Z3GHaZ6ec9bsiI5BenrbY","https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY","https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY",202547,4
"17","17","MK","1447999","15DwFznkBJir7AK9PyMyRR",0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,"audio_features","spotify:track:15DwFznkBJir7AK9PyMyRR","https://api.spotify.com/v1/tracks/15DwFznkBJir7AK9PyMyRR","https://api.spotify.com/v1/audio-analysis/15DwFznkBJir7AK9PyMyRR",196489,4
"18","No Words","Dave","1381379","4USHZ3omhEBGjHLD9BIJYs",0.781,0.736,1,-5.413,0,0.29,0.344,0,0.125,0.536,100.55,"audio_features","spotify:track:4USHZ3omhEBGjHLD9BIJYs","https://api.spotify.com/v1/tracks/4USHZ3omhEBGjHLD9BIJYs","https://api.spotify.com/v1/audio-analysis/4USHZ3omhEBGjHLD9BIJYs",210905,4
"19","All I Want for Christmas Is You","Mariah Carey","1345263","0bYg9bo50gSsH3LtXe2SQn",0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,"audio_features","spotify:track:0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn",241107,4
"20","Gucci Gang","Lil Pump","1323906","43ZyHQITOjhciSUUNPVRHc",0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,"audio_features","spotify:track:43ZyHQITOjhciSUUNPVRHc","https://api.spotify.com/v1/tracks/43ZyHQITOjhciSUUNPVRHc","https://api.spotify.com/v1/audio-analysis/43ZyHQITOjhciSUUNPVRHc",124056,4
"21","Hurtin' Me","Stefflon Don","1291992","2VoJe7vkKkigs7C3CGnSXL",0.539,0.801,0,-4.962,1,0.167,0.0893,4.05e-05,0.152,0.816,203.681,"audio_features","spotify:track:2VoJe7vkKkigs7C3CGnSXL","https://api.spotify.com/v1/tracks/2VoJe7vkKkigs7C3CGnSXL","https://api.spotify.com/v1/audio-analysis/2VoJe7vkKkigs7C3CGnSXL",212815,4
"22","Blinded By Your Grace, Pt. 2 (feat. MNEK)","Stormzy","1267967","0ihguwGVwKihJ1Nj8fGQlY",0.35,0.613,2,-5.453,1,0.0592,0.0743,0,0.069,0.224,120.038,"audio_features","spotify:track:0ihguwGVwKihJ1Nj8fGQlY","https://api.spotify.com/v1/tracks/0ihguwGVwKihJ1Nj8fGQlY","https://api.spotify.com/v1/audio-analysis/0ihguwGVwKihJ1Nj8fGQlY",230655,4
"23","Cola","CamelPhat","1264574","1HrMWH5GUdK6Yi94rbANJA",0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007,"audio_features","spotify:track:1HrMWH5GUdK6Yi94rbANJA","https://api.spotify.com/v1/tracks/1HrMWH5GUdK6Yi94rbANJA","https://api.spotify.com/v1/audio-analysis/1HrMWH5GUdK6Yi94rbANJA",223869,3
"24","Lonely Together (feat. Rita Ora)","Avicii","1227924","2OALaHcDdKkjYEpAr0Qzab",0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,"audio_features","spotify:track:2OALaHcDdKkjYEpAr0Qzab","https://api.spotify.com/v1/tracks/2OALaHcDdKkjYEpAr0Qzab","https://api.spotify.com/v1/audio-analysis/2OALaHcDdKkjYEpAr0Qzab",181812,4
"25","1-800-273-8255","Logic","1192375","5tz69p7tJuGPeMGwNTxYuV",0.62,0.574,5,-7.788,0,0.0479,0.57,0,0.19,0.352,100.021,"audio_features","spotify:track:5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV",250173,4
