"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"14","Mi Gente","J Balvin","1686709","2rb5MvYT7ZIxbKW5hfcHx8",0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,"audio_features","spotify:track:2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/tracks/2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/audio-analysis/2rb5MvYT7ZIxbKW5hfcHx8",189440,4
"15","Questions","Chris Brown","1640095","5XQMr19TL7Mfksq9zihbOu",0.614,0.598,10,-6.335,0,0.0561,0.00543,0,0.1,0.565,105.803,"audio_features","spotify:track:5XQMr19TL7Mfksq9zihbOu","https://api.spotify.com/v1/tracks/5XQMr19TL7Mfksq9zihbOu","https://api.spotify.com/v1/audio-analysis/5XQMr19TL7Mfksq9zihbOu",129478,4
"16","More Than Friends (feat. Kelli-Leigh)","James Hype","1574017","6YzvFfzQNxAUZWYjDOHo6H",0.81,0.885,5,-4.583,0,0.108,0.101,0,0.268,0.447,122.985,"audio_features","spotify:track:6YzvFfzQNxAUZWYjDOHo6H","https://api.spotify.com/v1/tracks/6YzvFfzQNxAUZWYjDOHo6H","https://api.spotify.com/v1/audio-analysis/6YzvFfzQNxAUZWYjDOHo6H",140698,4
"17","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","1536635","5bcTCxgc7xVfSaMV3RuVke",0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,"audio_features","spotify:track:5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke",223413,4
"18","What About Us","P!nk","1496499","31MkGwj0SWgZaTvEt5Hgxv",0.386,0.594,1,-6.186,1,0.0565,0.0254,3.03e-06,0.0873,0.187,113.843,"audio_features","spotify:track:31MkGwj0SWgZaTvEt5Hgxv","https://api.spotify.com/v1/tracks/31MkGwj0SWgZaTvEt5Hgxv","https://api.spotify.com/v1/audio-analysis/31MkGwj0SWgZaTvEt5Hgxv",271520,4
"19","Glorious (feat. Skylar Grey)","Macklemore","1439368","0CokSRCu5hZgPxcZBaEzVE",0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,"audio_features","spotify:track:0CokSRCu5hZgPxcZBaEzVE","https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE","https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE",220454,4
"20","What Lovers Do (feat. SZA)","Maroon 5","1404316","4mxWSdf71VFO52qFeY0fZt",0.795,0.608,5,-5.222,0,0.0694,0.0767,2.92e-06,0.0853,0.386,110.001,"audio_features","spotify:track:4mxWSdf71VFO52qFeY0fZt","https://api.spotify.com/v1/tracks/4mxWSdf71VFO52qFeY0fZt","https://api.spotify.com/v1/audio-analysis/4mxWSdf71VFO52qFeY0fZt",199849,4
"21","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","1358019","1OAh8uOEOvTDqkKFsKksCi",0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.98,"audio_features","spotify:track:1OAh8uOEOvTDqkKFsKksCi","https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi","https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi",204173,4
"22","Despacito - Remix","Luis Fonsi","1290279","5CtI0qwDJkDQGwXD1H1cLb",0.694,0.815,2,-4.328,1,0.12,0.229,0,0.0924,0.813,88.931,"audio_features","spotify:track:5CtI0qwDJkDQGwXD1H1cLb","https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb","https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb",228827,4
"23","Silence","Marshmello","1285463","7vGuf3Y35N4wmASOKLUVVU",0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,"audio_features","spotify:track:7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU","https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU",180823,4
"24","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","1270891","7F9vK8hNFMml4GtHsaXui6",0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016,"audio_features","spotify:track:7F9vK8hNFMml4GtHsaXui6","https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6","https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6",190428,4
"25","Hurtin' Me","Stefflon Don","1195412","2VoJe7vkKkigs7C3CGnSXL",0.539,0.801,0,-4.962,1,0.167,0.0893,4.05e-05,0.152,0.816,203.681,"audio_features","spotify:track:2VoJe7vkKkigs7C3CGnSXL","https://api.spotify.com/v1/tracks/2VoJe7vkKkigs7C3CGnSXL","https://api.spotify.com/v1/audio-analysis/2VoJe7vkKkigs7C3CGnSXL",212815,4
